"TIME","GEO","VICTIM","UNIT","Value","Flag and Footnotes"
"2014","Greece","Killed","Per million inhabitants","73",""
"2014","Greece","Injured","Number","14,564",""
"2014","Greece","Injured","Per million inhabitants","1,333",""
"2014","Spain","Killed","Number","1,688",""
"2014","Spain","Killed","Per million inhabitants","36",""
"2014","Spain","Injured","Number","126,632",""
"2014","Spain","Injured","Per million inhabitants","2,723",""
"2014","France","Killed","Number","3,384",""
"2014","France","Killed","Per million inhabitants","51",""
"2014","France","Injured","Number","73,048",""
"2014","France","Injured","Per million inhabitants","1,108",""
"2014","Croatia","Killed","Number","308",""
"2014","Croatia","Killed","Per million inhabitants","73",""
"2014","Croatia","Injured","Number","14,222",""
"2014","Croatia","Injured","Per million inhabitants","3,349",""
"2014","Italy","Killed","Number","3,381",""
"2014","Italy","Killed","Per million inhabitants","56",""
"2014","Italy","Injured","Number","251,147",""
"2014","Italy","Injured","Per million inhabitants","4,132",""
"2014","Cyprus","Killed","Number","45",""
"2014","Cyprus","Killed","Per million inhabitants","52",""
"2014","Cyprus","Injured","Number","1,070",""
"2014","Cyprus","Injured","Per million inhabitants","1,247",""
"2014","Latvia","Killed","Number","212",""
"2014","Latvia","Killed","Per million inhabitants","106",""
"2014","Latvia","Injured","Number","4,603",""
"2014","Latvia","Injured","Per million inhabitants","2,300",""
"2014","Lithuania","Killed","Number","267",""
"2014","Lithuania","Killed","Per million inhabitants","91",""
"2014","Lithuania","Injured","Number","3,747",""
"2014","Lithuania","Injured","Per million inhabitants","1,273",""
"2014","Luxembourg","Killed","Number","35",""
"2014","Luxembourg","Killed","Per million inhabitants","64",""
"2014","Luxembourg","Injured","Number","1,226",""
"2014","Luxembourg","Injured","Per million inhabitants","2,230",""
"2014","Hungary","Killed","Number","626",""
"2014","Hungary","Killed","Per million inhabitants","63",""
"2014","Hungary","Injured","Number","20,124",""
"2014","Hungary","Injured","Per million inhabitants","2,037",""
"2014","Malta","Killed","Number","10",""
"2014","Malta","Killed","Per million inhabitants","24",""
"2014","Malta","Injured","Number","1,786",""
"2014","Malta","Injured","Per million inhabitants","4,199",""
"2014","Netherlands","Killed","Number","570",""
"2014","Netherlands","Killed","Per million inhabitants","34",""
"2014","Netherlands","Injured","Number",":",""
"2014","Netherlands","Injured","Per million inhabitants",":",""
"2014","Austria","Killed","Number","430",""
"2014","Austria","Killed","Per million inhabitants","51",""
"2014","Austria","Injured","Number","47,670",""
"2014","Austria","Injured","Per million inhabitants","5,604",""
"2014","Poland","Killed","Number","3,202",""
"2014","Poland","Killed","Per million inhabitants","84",""
"2014","Poland","Injured","Number","42,545",""
"2014","Poland","Injured","Per million inhabitants","1,119",""
"2014","Portugal","Killed","Number","657",""
"2014","Portugal","Killed","Per million inhabitants","63",""
"2014","Portugal","Injured","Number","40,610",""
"2014","Portugal","Injured","Per million inhabitants","3,895",""
"2014","Romania","Killed","Number","1,818",""
"2014","Romania","Killed","Per million inhabitants","91",""
"2014","Romania","Injured","Number","32,334",""
"2014","Romania","Injured","Per million inhabitants","1,621",""
"2014","Slovenia","Killed","Number","108",""
"2014","Slovenia","Killed","Per million inhabitants","52",""
"2014","Slovenia","Injured","Number","8,220",""
"2014","Slovenia","Injured","Per million inhabitants","3,988",""
"2014","Slovakia","Killed","Number","295",""
"2014","Slovakia","Killed","Per million inhabitants","54",""
"2014","Slovakia","Injured","Number","6,617",""
"2014","Slovakia","Injured","Per million inhabitants","1,222",""
"2014","Finland","Killed","Number","229",""
"2014","Finland","Killed","Per million inhabitants","42",""
"2014","Finland","Injured","Number","6,705",""
"2014","Finland","Injured","Per million inhabitants","1,230",""
"2014","Sweden","Killed","Number","270",""
"2014","Sweden","Killed","Per million inhabitants","28",""
"2014","Sweden","Injured","Number","17,800",""
"2014","Sweden","Injured","Per million inhabitants","1,846",""
"2014","United Kingdom","Killed","Number","1,854",""
"2014","United Kingdom","Killed","Per million inhabitants","29",""
"2014","United Kingdom","Injured","Number","202,011",""
"2014","United Kingdom","Injured","Per million inhabitants","3,139",""
"2014","Liechtenstein","Killed","Number","3",""
"2014","Liechtenstein","Killed","Per million inhabitants","81",""
"2014","Liechtenstein","Injured","Number","98",""
"2014","Liechtenstein","Injured","Per million inhabitants","2,639",""
"2014","Norway","Killed","Number","147",""
"2014","Norway","Killed","Per million inhabitants","29",""
"2014","Norway","Injured","Number","6,291",""
"2014","Norway","Injured","Per million inhabitants","1,232",""
"2014","Switzerland","Killed","Number","243",""
"2014","Switzerland","Killed","Per million inhabitants","30",""
"2014","Switzerland","Injured","Number","21,521",""
"2014","Switzerland","Injured","Per million inhabitants","2,644",""
"2014","Turkey","Killed","Number","3,524",""
"2014","Turkey","Killed","Per million inhabitants","46",""
"2014","Turkey","Injured","Number","285,059",""
"2014","Turkey","Injured","Per million inhabitants","3,718",""
"2015","Belgium","Killed","Number","732",""
"2015","Belgium","Killed","Per million inhabitants","65",""
"2015","Belgium","Injured","Number","51,839",""
"2015","Belgium","Injured","Per million inhabitants","4,613",""
"2015","Bulgaria","Killed","Number","708",""
"2015","Bulgaria","Killed","Per million inhabitants","98",""
"2015","Bulgaria","Injured","Number","8,971",""
"2015","Bulgaria","Injured","Per million inhabitants","1,246",""
"2015","Czechia","Killed","Number","738",""
"2015","Czechia","Killed","Per million inhabitants","70",""
"2015","Czechia","Injured","Number","26,966",""
"2015","Czechia","Injured","Per million inhabitants","2,559",""
"2015","Denmark","Killed","Number","178",""
"2015","Denmark","Killed","Per million inhabitants","31",""
"2015","Denmark","Injured","Number","3,156",""
"2015","Denmark","Injured","Per million inhabitants","558",""
"2015","Germany (until 1990 former territory of the FRG)","Killed","Number","3,459",""
"2015","Germany (until 1990 former territory of the FRG)","Killed","Per million inhabitants","43",""
"2015","Germany (until 1990 former territory of the FRG)","Injured","Number","396,891",""
"2015","Germany (until 1990 former territory of the FRG)","Injured","Per million inhabitants","4,888",""
"2015","Estonia","Killed","Number","67",""
"2015","Estonia","Killed","Per million inhabitants","51",""
"2015","Estonia","Injured","Number","1,758",""
"2015","Estonia","Injured","Per million inhabitants","1,337",""
"2015","Ireland","Killed","Number","162",""
"2015","Ireland","Killed","Per million inhabitants","35",""
"2015","Ireland","Injured","Number","7,840",""
"2015","Ireland","Injured","Per million inhabitants","1,694",""
"2015","Greece","Killed","Number","793",""
"2015","Greece","Killed","Per million inhabitants","73",""
"2015","Greece","Injured","Number","14,096",""
"2015","Greece","Injured","Per million inhabitants","1,298",""
"2015","Spain","Killed","Number","1,689",""
"2015","Spain","Killed","Per million inhabitants","36",""
"2015","Spain","Injured","Number","134,455",""
"2015","Spain","Injured","Per million inhabitants","2,895",""
"2015","France","Killed","Number","3,459",""
"2015","France","Killed","Per million inhabitants","52",""
"2015","France","Injured","Number","70,774",""
"2015","France","Injured","Per million inhabitants","1,064",""
"2015","Croatia","Killed","Number","348",""
"2015","Croatia","Killed","Per million inhabitants","82",""
"2015","Croatia","Injured","Number","15,024",""
"2015","Croatia","Injured","Per million inhabitants","3,556",""
"2015","Italy","Killed","Number","3,428",""
"2015","Italy","Killed","Per million inhabitants","56",""
"2015","Italy","Injured","Number","246,920",""
"2015","Italy","Injured","Per million inhabitants","4,061",""
"2015","Cyprus","Killed","Number","57",""
"2015","Cyprus","Killed","Per million inhabitants","67",""
"2015","Cyprus","Injured","Number","947",""
"2015","Cyprus","Injured","Per million inhabitants","1,118",""
"2015","Latvia","Killed","Number","188",""
"2015","Latvia","Killed","Per million inhabitants","95",""
"2015","Latvia","Injured","Number","4,566",""
"2015","Latvia","Injured","Per million inhabitants","2,299",""
"2015","Lithuania","Killed","Number","242",""
"2015","Lithuania","Killed","Per million inhabitants","83",""
"2015","Lithuania","Injured","Number","3,594",""
"2015","Lithuania","Injured","Per million inhabitants","1,230",""
"2015","Luxembourg","Killed","Number","36",""
"2015","Luxembourg","Killed","Per million inhabitants","64",""
"2015","Luxembourg","Injured","Number","1,348",""
"2015","Luxembourg","Injured","Per million inhabitants","2,394",""
"2015","Hungary","Killed","Number","644",""
"2015","Hungary","Killed","Per million inhabitants","65",""
"2015","Hungary","Injured","Number","20,899",""
"2015","Hungary","Injured","Per million inhabitants","2,121",""
"2015","Malta","Killed","Number","11",""
"2015","Malta","Killed","Per million inhabitants","26",""
"2015","Malta","Injured","Number","1,700",""
"2015","Malta","Injured","Per million inhabitants","3,960",""
"2015","Netherlands","Killed","Number","621",""
"2015","Netherlands","Killed","Per million inhabitants","37",""
"2015","Netherlands","Injured","Number","21,300",""
"2015","Netherlands","Injured","Per million inhabitants","1,260",""
"2015","Austria","Killed","Number","479",""
"2015","Austria","Killed","Per million inhabitants","56",""
"2015","Austria","Injured","Number","47,366",""
"2015","Austria","Injured","Per million inhabitants","5,523",""
"2015","Poland","Killed","Number","2,938",""
"2015","Poland","Killed","Per million inhabitants","77",""
"2015","Poland","Injured","Number","39,778",""
"2015","Poland","Injured","Per million inhabitants","1,047",""
"2015","Portugal","Killed","Number","624",""
"2015","Portugal","Killed","Per million inhabitants","60",""
"2015","Portugal","Injured","Number","42,666",""
"2015","Portugal","Injured","Per million inhabitants","4,112",""
"2015","Romania","Killed","Number","1,893",""
"2015","Romania","Killed","Per million inhabitants","95",""
"2015","Romania","Injured","Number","36,807",""
"2015","Romania","Injured","Per million inhabitants","1,852",""
"2015","Slovenia","Killed","Number","120",""
"2015","Slovenia","Killed","Per million inhabitants","58",""
"2015","Slovenia","Injured","Number","8,710",""
"2015","Slovenia","Injured","Per million inhabitants","4,222",""
"2015","Slovakia","Killed","Number","310",""
"2015","Slovakia","Killed","Per million inhabitants","57",""
"2015","Slovakia","Injured","Number","6,749",""
"2015","Slovakia","Injured","Per million inhabitants","1,245",""
"2015","Finland","Killed","Number","266",""
"2015","Finland","Killed","Per million inhabitants","49",""
"2015","Finland","Injured","Number","6,385",""
"2015","Finland","Injured","Per million inhabitants","1,167",""
"2015","Sweden","Killed","Number","259",""
"2015","Sweden","Killed","Per million inhabitants","27",""
"2015","Sweden","Injured","Number","19,643",""
"2015","Sweden","Injured","Per million inhabitants","2,015",""
"2015","United Kingdom","Killed","Number","1,804",""
"2015","United Kingdom","Killed","Per million inhabitants","28",""
"2015","United Kingdom","Injured","Number","194,122",""
"2015","United Kingdom","Injured","Per million inhabitants","2,992",""
"2015","Liechtenstein","Killed","Number",":",""
"2015","Liechtenstein","Killed","Per million inhabitants",":",""
"2015","Liechtenstein","Injured","Number",":",""
"2015","Liechtenstein","Injured","Per million inhabitants",":",""
"2015","Norway","Killed","Number","117",""
"2015","Norway","Killed","Per million inhabitants","23",""
"2015","Norway","Injured","Number","5,687",""
"2015","Norway","Injured","Per million inhabitants","1,101",""
"2015","Switzerland","Killed","Number","253",""
"2015","Switzerland","Killed","Per million inhabitants","31",""
"2015","Switzerland","Injured","Number","21,538",""
"2015","Switzerland","Injured","Per million inhabitants","2,615",""
"2015","Turkey","Killed","Number","7,530","b"
"2015","Turkey","Killed","Per million inhabitants","97","b"
"2015","Turkey","Injured","Number","304,421",""
"2015","Turkey","Injured","Per million inhabitants","3,918",""
"2016","Belgium","Killed","Number","637",""
"2016","Belgium","Killed","Per million inhabitants","56",""
"2016","Belgium","Injured","Number","51,190",""
"2016","Belgium","Injured","Per million inhabitants","4,526",""
"2016","Bulgaria","Killed","Number","708",""
"2016","Bulgaria","Killed","Per million inhabitants","99",""
"2016","Bulgaria","Injured","Number","9,374",""
"2016","Bulgaria","Injured","Per million inhabitants","1,310",""
"2016","Czechia","Killed","Number","611",""
"2016","Czechia","Killed","Per million inhabitants","58",""
"2016","Czechia","Injured","Number","27,081",""
"2016","Czechia","Injured","Per million inhabitants","2,566",""
"2016","Denmark","Killed","Number","211",""
"2016","Denmark","Killed","Per million inhabitants","37",""
"2016","Denmark","Injured","Number","3,228",""
"2016","Denmark","Injured","Per million inhabitants","566",""
"2016","Germany (until 1990 former territory of the FRG)","Killed","Number","3,206",""
"2016","Germany (until 1990 former territory of the FRG)","Killed","Per million inhabitants","39",""
"2016","Germany (until 1990 former territory of the FRG)","Injured","Number","399,872",""
"2016","Germany (until 1990 former territory of the FRG)","Injured","Per million inhabitants","4,866",""
"2016","Estonia","Killed","Number","71",""
"2016","Estonia","Killed","Per million inhabitants","54",""
"2016","Estonia","Injured","Number","1,458",""
"2016","Estonia","Injured","Per million inhabitants","1,108",""
"2016","Ireland","Killed","Number","186",""
"2016","Ireland","Killed","Per million inhabitants","39",""
"2016","Ireland","Injured","Number",":",""
"2016","Ireland","Injured","Per million inhabitants",":",""
"2016","Greece","Killed","Number","824",""
"2016","Greece","Killed","Per million inhabitants","76",""
"2016","Greece","Injured","Number","13,825",""
"2016","Greece","Injured","Per million inhabitants","1,282",""
"2016","Spain","Killed","Number","1,810",""
"2016","Spain","Killed","Per million inhabitants","39",""
"2016","Spain","Injured","Number","140,390",""
"2016","Spain","Injured","Per million inhabitants","3,023",""
"2016","France","Killed","Number","3,471",""
"2016","France","Killed","Per million inhabitants","52",""
"2016","France","Injured","Number","72,631",""
"2016","France","Injured","Per million inhabitants","1,088",""
"2016","Croatia","Killed","Number","307",""
"2016","Croatia","Killed","Per million inhabitants","73",""
"2016","Croatia","Injured","Number","14,596",""
"2016","Croatia","Injured","Per million inhabitants","3,483",""
"2016","Italy","Killed","Number","3,283",""
"2016","Italy","Killed","Per million inhabitants","54",""
"2016","Italy","Injured","Number","249,175",""
"2016","Italy","Injured","Per million inhabitants","4,107",""
"2016","Cyprus","Killed","Number","46",""
"2016","Cyprus","Killed","Per million inhabitants","54",""
"2016","Cyprus","Injured","Number","964",""
"2016","Cyprus","Injured","Per million inhabitants","1,136",""
"2016","Latvia","Killed","Number","158",""
"2016","Latvia","Killed","Per million inhabitants","80",""
"2016","Latvia","Injured","Number","4,648",""
"2016","Latvia","Injured","Per million inhabitants","2,361",""
"2016","Lithuania","Killed","Number","192",""
"2016","Lithuania","Killed","Per million inhabitants","66",""
"2016","Lithuania","Injured","Number","3,768",""
"2016","Lithuania","Injured","Per million inhabitants","1,304",""
"2016","Luxembourg","Killed","Number","32",""
"2016","Luxembourg","Killed","Per million inhabitants","56",""
"2016","Luxembourg","Injured","Number","1,203",""
"2016","Luxembourg","Injured","Per million inhabitants","2,088",""
"2016","Hungary","Killed","Number","607",""
"2016","Hungary","Killed","Per million inhabitants","62",""
"2016","Hungary","Injured","Number","21,329",""
"2016","Hungary","Injured","Per million inhabitants","2,170",""
"2016","Malta","Killed","Number","23",""
"2016","Malta","Killed","Per million inhabitants","53",""
"2016","Malta","Injured","Number","1,829",""
"2016","Malta","Injured","Per million inhabitants","4,210",""
"2016","Netherlands","Killed","Number","629",""
"2016","Netherlands","Killed","Per million inhabitants","37",""
"2016","Netherlands","Injured","Number","21,400",""
"2016","Netherlands","Injured","Per million inhabitants","1,260",""
"2016","Austria","Killed","Number","432",""
"2016","Austria","Killed","Per million inhabitants","50",""
"2016","Austria","Injured","Number","48,393",""
"2016","Austria","Injured","Per million inhabitants","5,569",""
"2016","Poland","Killed","Number","3,026",""
"2016","Poland","Killed","Per million inhabitants","80",""
"2016","Poland","Injured","Number","40,766",""
"2016","Poland","Injured","Per million inhabitants","1,074",""
"2016","Portugal","Killed","Number","591",""
"2016","Portugal","Killed","Per million inhabitants","57",""
"2016","Portugal","Injured","Number","42,872",""
"2016","Portugal","Injured","Per million inhabitants","4,146",""
"2016","Romania","Killed","Number","1,913",""
"2016","Romania","Killed","Per million inhabitants","97",""
"2016","Romania","Injured","Number","39,562",""
"2016","Romania","Injured","Per million inhabitants","2,002",""
"2016","Slovenia","Killed","Number","130",""
"2016","Slovenia","Killed","Per million inhabitants","63",""
"2016","Slovenia","Injured","Number","8,456",""
"2016","Slovenia","Injured","Per million inhabitants","4,097",""
"2016","Slovakia","Killed","Number","275",""
"2016","Slovakia","Killed","Per million inhabitants","51",""
"2016","Slovakia","Injured","Number","6,941",""
"2016","Slovakia","Injured","Per million inhabitants","1,279",""
"2016","Finland","Killed","Number","258",""
"2016","Finland","Killed","Per million inhabitants","47",""
"2016","Finland","Injured","Number","5,888",""
"2016","Finland","Injured","Per million inhabitants","1,073",""
"2016","Sweden","Killed","Number","270",""
"2016","Sweden","Killed","Per million inhabitants","27",""
"2016","Sweden","Injured","Number","18,663",""
"2016","Sweden","Injured","Per million inhabitants","1,895",""
"2016","United Kingdom","Killed","Number","1,860",""
"2016","United Kingdom","Killed","Per million inhabitants","28",""
"2016","United Kingdom","Injured","Number","189,115",""
"2016","United Kingdom","Injured","Per million inhabitants","2,892",""
"2016","Liechtenstein","Killed","Number",":",""
"2016","Liechtenstein","Killed","Per million inhabitants",":",""
"2016","Liechtenstein","Injured","Number",":",""
"2016","Liechtenstein","Injured","Per million inhabitants",":",""
"2016","Norway","Killed","Number","135",""
"2016","Norway","Killed","Per million inhabitants","26",""
"2016","Norway","Injured","Number","5,267",""
"2016","Norway","Injured","Per million inhabitants","1,011",""
"2016","Switzerland","Killed","Number","216",""
"2016","Switzerland","Killed","Per million inhabitants","26",""
"2016","Switzerland","Injured","Number","21,392",""
"2016","Switzerland","Injured","Per million inhabitants","2,569",""
"2016","Turkey","Killed","Number","7,300",""
"2016","Turkey","Killed","Per million inhabitants","93",""
"2016","Turkey","Injured","Number","303,812",""
"2016","Turkey","Injured","Per million inhabitants","3,858",""
